cod_aff_form#program_name#selectivity#geolocation#city#cod_uai#available_places#percent_admitted#number_applicants#percent_scholarship#out_of_sector_candidates#L2_continuation_rate#diploma_earned_ontime
4322#BTS - Production - Assistance technique d'ingénieur#formation sélective#{'lon': -0.59918, 'lat': 44.8024}#Talence#0330135T#27.0#73.0#491.0#13.0#46.0#86.5#67.3
4329#Formation d'ingénieur Bac + 5 - bac général#formation sélective#{'lon': -0.59514, 'lat': 44.808}#Talence#0330196J#20.0#27.0#445.0#13.0###
4333#BUT - Information communication Parcours information numérique dans les organisations#formation sélective#{'lon': -0.56235, 'lat': 44.8304}#Bordeaux#0331420P#30.0#16.0#664.0#17.0#47.0#83.2#
4335#BUT - Information communication Parcours communication des organisations#formation sélective#{'lon': -0.56235, 'lat': 44.8304}#Bordeaux#0331420P#30.0#9.0#2368.0#13.0#47.0#80.7#
4337#BTS - Agricole - Viticulture-Oenologie#formation sélective#{'lon': -0.6359800000000001, 'lat': 44.9161}#Blanquefort#0331424U#62.0#57.0#484.0#9.0#20.0#85.8#
4352#BTS - Services - Service et prestation des secteurs sanitaire et social#formation sélective#{'lon': -0.5576, 'lat': 44.8422}#Bordeaux#0331501C#24.0#92.0#175.0#16.0#31.0##
4355#BTS - Services - Comptabilité et gestion#formation sélective#{'lon': -0.59709, 'lat': 44.8539}#Bordeaux#0331502D#34.0#56.0#244.0#16.0#7.0#82.3#58.7
4362#BTS - Services - Economie sociale familiale#formation sélective#{'lon': -0.59419, 'lat': 44.8498}#Bordeaux#0331591A#38.0#76.0#379.0#19.0#32.0#69#
4363#BTS - Agricole - Gestion forestière#formation sélective#{'lon': -0.22155000000000002, 'lat': 44.432}#Bazas#0331683A#27.0#45.0#620.0#9.0#23.0#79.5#
4365#BTS - Services - Collaborateur juriste notarial#formation sélective#{'lon': -0.65044, 'lat': 44.8359}#Mérignac#0331760J#15.0#21.0#609.0#14.0#10.0#67#
4367#BTS - Services - Comptabilité et gestion#formation sélective#{'lon': -0.65044, 'lat': 44.8359}#Mérignac#0331760J#35.0#55.0#771.0#25.0#31.0#82.3#58.7
4378#C.M.I - Cursus Master en Ingénierie - Sciences pour l'ingénieur - Cursus Master en Ingénierie (CMI): Ingénierie et Maintenance des Systèmes pour l'Aéronautique et les Transports (IMSAT)#formation sélective#{'lon': -0.5955600000000001, 'lat': 44.8081}#Talence#0333298F#60.0#27.0#799.0#11.0###
4395#Licence - Lettres - Parcours Licence 1 Lettres#formation non sélective#{'lon': -0.6174700000000001, 'lat': 44.7966}#Pessac#0331766R#280.0#100.0#840.0#16.0#50.0#42#53.3
4399#Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Licence 1 - Chinois#formation non sélective#{'lon': -0.6174700000000001, 'lat': 44.7966}#Pessac#0331766R#60.0#99.0#114.0#19.0#50.0#38.6#38.7
4400#Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Licence 1 - Arabe#formation non sélective#{'lon': -0.6174700000000001, 'lat': 44.7966}#Pessac#0331766R#100.0#100.0#97.0###38.6#38.7
4404#Licence - Langues étrangères appliquées - Parcours Licence 1 LEA - Anglais-Portugais#formation non sélective#{'lon': -0.6174700000000001, 'lat': 44.7966}#Pessac#0331766R#40.0#71.0#321.0#24.0#10.0#39.7#44.1
4414#Licence - Langues étrangères appliquées - Parcours Licence 1 LEA - Anglais-Russe#formation non sélective#{'lon': -0.6174700000000001, 'lat': 44.7966}#Pessac#0331766R#85.0#100.0#222.0#27.0#50.0#39.7#44.1
4419#Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Licence 1 - Russe trilangue#formation non sélective#{'lon': -0.6174700000000001, 'lat': 44.7966}#Pessac#0331766R#50.0#100.0#83.0#20.0#50.0#38.6#38.7
4422#Licence - Histoire de l'art et archéologie - Parcours Licence 1 Histoire de l'art#formation non sélective#{'lon': -0.6174700000000001, 'lat': 44.7966}#Pessac#0331766R#320.0#99.0#1382.0#18.0#50.0#34.4#47.2
4429#BTS - Services - Tourisme#formation sélective#{'lon': -0.5937800000000001, 'lat': 44.7951}#Talence#0332192D#66.0#23.0#2058.0#20.0#34.0#86.6#74.5
4431#Mise à niveau - Hôtellerie restauration#formation sélective#{'lon': -0.5937800000000001, 'lat': 44.7951}#Talence#0332192D#35.0#39.0#609.0#13.0###
4438#BTS - Production - Biotechnologies#formation sélective#{'lon': -0.56791, 'lat': 44.8668}#Bordeaux#0332468D#30.0#41.0#721.0#12.0#9.0#87.6#73.7
4449#BTS - Services - Commerce International#formation sélective#{'lon': -0.57867, 'lat': 44.85733}#Bordeaux#0332747G#34.0#20.0#2320.0#24.0#34.0#87.3#
4456#BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune#formation sélective#{'lon': -0.5275700000000001, 'lat': 44.8683}#Lormont#0332832Z#26.0#41.0#484.0#15.0#57.0#86.2#62.7
4458#Architecture#formation sélective#{'lon': -0.605, 'lat': 44.7936}#Talence#0332881C#90.0#10.0#2534.0#16.0###
4477#BTS - Services - Gestion de la PME#formation sélective#{'lon': 3.43229, 'lat': 43.6262}#Clermont-l'Hérault#0340023R#35.0#58.0#293.0#39.0#49.0#82.4#62.0
4482#CPGE - PCSI#formation sélective#{'lon': 3.88407, 'lat': 43.6112}#Montpellier#0340038G#132.0#34.0#3276.0#12.0##92.6#
4488#CPGE - Lettres#formation sélective#{'lon': 3.8483, 'lat': 43.612}#Montpellier#0340040J#45.0#91.0#686.0#18.0##82.7#
4491#BTS - Services - Management Commercial Opérationnel#formation sélective#{'lon': 3.8483, 'lat': 43.612}#Montpellier#0340040J#36.0#11.0#1857.0#41.0#40.0#84.7#66.8
4502#BTS - Production - Conception des processus de réalisation de produits (1ère année commune)#formation sélective#{'lon': 3.89094, 'lat': 43.6108}#Montpellier#0340042L#24.0#66.0#254.0#24.0#42.0#82.8#61.0
4503#BTS - Production - Electrotechnique#formation sélective#{'lon': 3.91932, 'lat': 43.5984}#Montpellier#0340043M#24.0#45.0#445.0#28.0#50.0#84.2#
4517#BTS - Services - Gestion de la PME#formation sélective#{'lon': 3.68281, 'lat': 43.39538}#Sète#0340076Y#35.0#54.0#473.0#38.0#43.0#82.4#62.0
4519#BTS - Agricole - Viticulture-Oenologie#formation sélective#{'lon': 3.86913, 'lat': 43.6462}#Montpellier#0340128E#27.0#62.0#226.0#12.0#25.0#85.8#
4526#BUT - Génie biologique Parcours diététique et nutrition#formation sélective#{'lon': 3.85107, 'lat': 43.6362}#Montpellier#0340838B#28.0#27.0#1354.0#12.0#50.0#66.1#
4532#BTS - Services - Gestion de la PME#formation sélective#{'lon': 3.2197, 'lat': 43.3467}#Béziers#0340871M#32.0#86.0#140.0#13.0#20.0#82.4#62.0
4549#CUPGE - Cycle Universitaire Préparatoire aux Grandes Ecoles - Mathématiques et Physique#formation sélective#{'lon': 3.8656800000000002, 'lat': 43.6318}#Montpellier#0342321N#15.0#44.0#724.0#14.0###
4566#Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Allemand#formation non sélective#{'lon': 3.86925, 'lat': 43.6326}#Montpellier#0341089Z#45.0#100.0#32.0###38.6#38.7
4573#Licence - Langues étrangères appliquées - Parcours Espagnol - Arabe#formation non sélective#{'lon': 3.86925, 'lat': 43.6326}#Montpellier#0341089Z#45.0#100.0#135.0#48.0#50.0#39.7#44.1
4575#Licence - Langues étrangères appliquées - Parcours Anglais-Arabe#formation non sélective#{'lon': 3.86925, 'lat': 43.6326}#Montpellier#0341089Z#85.0#100.0#429.0#39.0#50.0#39.7#44.1
4576#Licence - Langues étrangères appliquées - Parcours Anglais-Chinois#formation non sélective#{'lon': 3.86925, 'lat': 43.6326}#Montpellier#0341089Z#125.0#100.0#365.0#21.0#50.0#39.7#44.1
4581#Licence - Langues étrangères appliquées - Parcours Anglais-Portugais#formation non sélective#{'lon': 3.86925, 'lat': 43.6326}#Montpellier#0341089Z#50.0#100.0#153.0#30.0#50.0#39.7#44.1
4585#Licence - Humanités - Parcours Lettres classiques#formation non sélective#{'lon': 3.86925, 'lat': 43.6326}#Montpellier#0341089Z#40.0#99.0#255.0#29.0#50.0##
4587#Licence - Musicologie - Parcours Musique et musicologie#formation non sélective#{'lon': 3.86925, 'lat': 43.6326}#Montpellier#0341089Z#135.0#100.0#580.0#17.0#50.0#39.1#41.4
4589#Licence - Sciences du langage - Parcours Langue, langage et société#formation non sélective#{'lon': 3.86925, 'lat': 43.6326}#Montpellier#0341089Z#90.0#99.0#333.0#20.0#50.0#42.2#54.2
4600#BTS - Services - Communication#formation sélective#{'lon': 3.83346, 'lat': 43.6251}#Montpellier#0341736C#35.0#22.0#1611.0#26.0#40.0##
4607#BUT - Techniques de commercialisation#formation sélective#{'lon': 3.2225, 'lat': 43.3467}#Béziers#0341884N#84.0#34.0#2549.0#23.0#50.0#78.5#
4618#BTS - Services - Economie sociale familiale#formation sélective#{'lon': 3.83115, 'lat': 43.6006}#Montpellier#0342073U#30.0#58.0#355.0###69#
4633#BTS - Services - Support à l'action managériale#formation sélective#{'lon': -1.67779, 'lat': 48.1173}#Rennes#0350028R#32.0#41.0#1023.0#29.0#30.0#81.8#61.7
4661#BUT - Génie civil - Construction durable#formation sélective#{'lon': -1.6307, 'lat': 48.1232}#Rennes#0350697T#145.0#40.0#3005.0#12.0#50.0#72.4#
4663#BUT - Génie mécanique et productique#formation sélective#{'lon': -1.6298400000000002, 'lat': 48.1233}#Rennes#0350697T#90.0#56.0#2151.0#9.0#50.0#70.3#
4665#BUT - Carrières sociales Parcours animation sociale et socioculturelle#formation sélective#{'lon': -1.6346, 'lat': 48.1159}#Rennes#0350697T#84.0#28.0#1541.0#17.0#50.0#71.7#
4666#CPGE - TB#formation sélective#{'lon': -1.8039100000000001, 'lat': 48.0997}#Le Rheu#0350700W#24.0#43.0#256.0#20.0##79.5#
4668#BTS - Agricole - productions animales#formation sélective#{'lon': -1.8039100000000001, 'lat': 48.0997}#Le Rheu#0350700W#32.0#66.0#468.0#13.0#11.0#83.1#
4683#CPGE - PCSI#formation sélective#{'lon': -1.65706, 'lat': 48.1222}#Rennes#0350778F#48.0#100.0#593.0#6.0##92.6#
4689#CPGE - ECT - Option technologique#formation sélective#{'lon': -1.6683400000000002, 'lat': 48.1251}#Rennes#0350795Z#30.0#87.0#95.0#17.0##87.3#
4693#BTS - Services - Comptabilité et gestion#formation sélective#{'lon': -1.6683400000000002, 'lat': 48.1251}#Rennes#0350795Z#35.0#85.0#135.0#13.0#30.0#82.3#58.7
4694#BTS - Services - Services informatiques aux organisations#formation sélective#{'lon': -1.6683400000000002, 'lat': 48.1251}#Rennes#0350795Z#35.0#64.0#134.0#12.0#40.0#85.3#
4696#BTS - Services - Support à l'action managériale#formation sélective#{'lon': -1.65369, 'lat': 48.1194}#Rennes#0350797B#50.0#92.0#149.0#8.0#30.0#81.8#61.7
4705#BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole#formation sélective#{'lon': -1.75296, 'lat': 48.5525}#Dol-de-Bretagne#0350918H#30.0#54.0#185.0#7.0#33.0#84.1#
4725#Licence - Portail Philosophie#formation non sélective#{'lon': -1.6408200000000002, 'lat': 48.1209}#Rennes#0350936C#110.0#100.0#648.0#15.0#50.0#39.2#41.3
4738#Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Russe - confirmé  (niveau B1/B2 attendu)#formation non sélective#{'lon': -1.70445, 'lat': 48.12162}#Rennes#0350937D#40.0#100.0#18.0###38.6#38.7
4746#Licence - Lettres - Parcours Lettres Modernes#formation non sélective#{'lon': -1.70445, 'lat': 48.12162}#Rennes#0350937D#200.0#100.0#841.0#19.0#50.0#42#53.3
4748#Licence - Histoire de l'art et archéologie#formation non sélective#{'lon': -1.70445, 'lat': 48.12162}#Rennes#0350937D#280.0#100.0#1720.0#16.0#50.0#34.4#47.2
4750#Licence - Langues, littératures & civilisations étrangères et régionales - Parcours  Allemand - confirmé#formation non sélective#{'lon': -1.70445, 'lat': 48.12162}#Rennes#0350937D#70.0#100.0#20.0###38.6#38.7
4773#BTS - Services - Négociation et digitalisation de la Relation Client#formation sélective#{'lon': -1.68934, 'lat': 48.1266}#Rennes#0352009U#70.0#28.0#2289.0#23.0#50.0#83.7#69.8
4781#BUT - Réseaux et télécommunications#formation sélective#{'lon': -1.9691400000000001, 'lat': 48.6571}#Saint-Malo#0352379W#78.0#33.0#716.0#11.0#48.0#64.6#
4784#BUT - Carrières juridiques#formation sélective#{'lon': -1.9691400000000001, 'lat': 48.6571}#Saint-Malo#0352379W#72.0#19.0#2411.0#14.0#48.0#68#
4816#BUT - Management de la Logistique et des Transports#formation sélective#{'lon': 2.0061, 'lat': 46.9496}#Issoudun#0360775X#28.0#78.0#155.0#22.0#50.0#71.3#
4824#CPGE - PCSI#formation sélective#{'lon': 0.68959, 'lat': 47.3915}#Tours#0370035M#96.0#39.0#1933.0#7.0##92.6#
4827#CPGE - Lettres#formation sélective#{'lon': 0.68959, 'lat': 47.3915}#Tours#0370035M#48.0#45.0#688.0#10.0##82.7#
4831#BTS - Services - Commerce International#formation sélective#{'lon': 0.68479, 'lat': 47.4348}#Tours#0370037P#36.0#32.0#990.0#26.0#12.0#87.3#
4839#BTS - Production - Systèmes numériques - Option électronique et communication#formation sélective#{'lon': 0.7000900000000001, 'lat': 47.3602}#Tours#0370038R#24.0#62.0#335.0#17.0#30.0##
4847#Diplôme de Comptabilité et de Gestion#formation sélective#{'lon': 0.6950400000000001, 'lat': 47.3961}#Tours#0370039S#42.0#51.0#772.0#18.0###
4849#BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques#formation sélective#{'lon': 0.7417900000000001, 'lat': 47.394800000000004}#Saint-Pierre-des-Corps#0370054H#17.0#41.0#400.0#9.0#70.0#50.3#
4857#BTS - Production - Management économique de la construction#formation sélective#{'lon': 0.6525000000000001, 'lat': 47.3353}#Joué-lès-Tours#0370748M#16.0#46.0#95.0#9.0#45.0#85.8#
4867#BUT - Génie biologique parcours sciences de l'environnement et écotechnologies#formation sélective#{'lon': 0.7021200000000001, 'lat': 47.4077}#Tours#0370770L#23.0#31.0#772.0#10.0#38.0#74.3#
4880#Licence - Géographie et aménagement#formation non sélective#{'lon': 0.6841900000000001, 'lat': 47.3662}#Tours#0370800U#150.0#96.0#425.0#14.0#50.0#53.2#57.3
4887#Licence - Gestion - Parcours Sciences de Gestion#formation non sélective#{'lon': 0.68425, 'lat': 47.3661}#Tours#0370800U#140.0#63.0#956.0#14.0#5.0#57.5#64.9
4896#Licence - Lettres#formation non sélective#{'lon': 0.6818200000000001, 'lat': 47.3963}#Tours#0370800U#150.0#100.0#641.0#20.0#50.0#42#53.3
4901#Licence - Portail Mathématiques#formation non sélective#{'lon': 0.7028700000000001, 'lat': 47.356}#Tours#0370800U#80.0#93.0#1369.0#13.0#50.0#54.4#40.6
4915#BTS - Services - Négociation et digitalisation de la Relation Client (Seconde année possible en apprentissage)#formation sélective#{'lon': 5.27032, 'lat': 45.5908}#Bourgoin-Jallieu#0380008C#34.0#24.0#598.0#29.0#48.0#83.7#69.8
4916#BTS - Services - Comptabilité et gestion (Seconde année possible en apprentissage)#formation sélective#{'lon': 5.27032, 'lat': 45.5908}#Bourgoin-Jallieu#0380008C#24.0#53.0#322.0#26.0#40.0#82.3#58.7
4919#BTS - Services - Economie sociale familiale#formation sélective#{'lon': 5.72638, 'lat': 45.1737}#Grenoble#0380018N#32.0#83.0#273.0#12.0#31.0#69#
4921#CPGE - PCSI#formation sélective#{'lon': 5.72556, 'lat': 45.1873}#Grenoble#0380027Y#144.0#30.0#3148.0#15.0##92.6#
4932#BTS - Production - Bioanalyses et contrôles (Seconde année possible en apprentissage)#formation sélective#{'lon': 5.70642, 'lat': 45.1683}#Grenoble#0380034F#30.0#52.0#751.0#14.0#10.0##
4940#BTS - Services - Economie sociale familiale (Seconde année possible en apprentissage)#formation sélective#{'lon': 5.70642, 'lat': 45.1683}#Grenoble#0380034F#26.0#51.0#558.0#28.0#35.0#69#
4946#Mise à niveau - Hôtellerie restauration#formation sélective#{'lon': 5.70923, 'lat': 45.1676}#Grenoble#0380035G#36.0#48.0#407.0#8.0###
4961#CPGE - MPSI#formation sélective#{'lon': 5.77763, 'lat': 45.2098}#Meylan#0381513N#32.0#14.0#933.0#9.0##91.4#
4964#BUT - Chimie#formation sélective#{'lon': 5.72542, 'lat': 45.1852}#Saint-Martin-d'Hères#0381516S#120.0#85.0#1637.0#12.0#28.0#68.5#
4967#BUT - Génie mécanique et productique#formation sélective#{'lon': 5.77475, 'lat': 45.1986}#Saint-Martin-d'Hères#0381516S#96.0#63.0#2422.0#12.0#50.0#70.3#
4987#BTS - Services - Comptabilité et gestion (Seconde année possible en apprentissage)#formation sélective#{'lon': 4.87003, 'lat': 45.5223}#Vienne#0381678T#15.0#89.0#161.0#13.0#11.0#82.3#58.7
4997#BUT - Gestion des entreprises et des administrations#formation sélective#{'lon': 5.71702, 'lat': 45.1918}#Grenoble#0381775Y#140.0#27.0#2509.0#18.0#50.0#71.5#
5010#BTS - Agricole - Agronomie : Productions végétales#formation sélective#{'lon': 5.2684, 'lat': 45.3874}#La Côte-Saint-André#0381819W#16.0#92.0#186.0#5.0#22.0#91.8#
5017#Licence - Informatique - Parcours Mathématiques-Informatique International#formation sélective#{'lon': 5.76534, 'lat': 45.1915}#Saint-Martin-d'Hères#0383546Y#32.0#49.0#285.0#12.0##38.8#32.8
5027#Double licence - Droit / Langues étrangères appliquées - Double Licence : Droit-Langues Option Droit administration et politique internationales#formation sélective#{'lon': 5.77113, 'lat': 45.189}#Saint-Martin-d'Hères#0383546Y#36.0#25.0#836.0#15.0##41.4#48.3
5066#Licence - Arts du spectacle#formation non sélective#{'lon': 5.77472, 'lat': 45.19074}#Saint-Martin-d'Hères#0383546Y#124.0#94.0#695.0#17.0#25.0#42.3#41.5
5097#BTS - Services - Gestion de la PME#formation sélective#{'lon': 5.75817, 'lat': 45.2124}#Corenc#0383208F#24.0#85.0#144.0#19.0#22.0#82.4#62.0
5101#BTS - Production - Electrotechnique (Seconde année possible en apprentissage)#formation sélective#{'lon': 5.7619, 'lat': 45.1742}#Saint-Martin-d'Hères#0382203N#24.0#78.0#339.0#19.0#55.0#84.2#
5102#BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson#formation sélective#{'lon': 5.21681, 'lat': 45.7241}#Villemoirieu#0382371W#20.0#100.0#39.0#7.0#50.0##
5132#BTS - Agricole - Analyses agricoles biologiques et biotechnologiques#formation sélective#{'lon': 5.5647400000000005, 'lat': 45.3215}#Moirans#0382938M#20.0#61.0#91.0#9.0#26.0#81.6#
5145#BTS - Services - Conseil et commercialisation de solutions techniques#formation sélective#{'lon': 5.47086, 'lat': 47.0817}#Dole#0390013C#24.0#96.0#91.0#13.0#29.0#82.8#
5156#BTS - Services - Opticien-Lunetier#formation sélective#{'lon': 6.02655, 'lat': 46.5173}#Hauts de Bienne#0390027T#95.0#83.0#839.0#14.0#27.0#86#68.7
5161#BTS - Services - Conseil et commercialisation de solutions techniques#formation sélective#{'lon': 5.79739, 'lat': 46.9698}#Mouchard#0390029V#15.0#77.0#208.0#5.0#53.0#82.8#
5171#BTS - Agricole - Développement, animation des territoires ruraux#formation sélective#{'lon': 5.5467200000000005, 'lat': 46.6646}#Lons-le-Saunier#0390809T#28.0#95.0#271.0#10.0#32.0#81.4#
5173#BTS - Agricole - Gestion et protection de la nature#formation sélective#{'lon': 5.50992, 'lat': 46.6895}#Montmorot#0390810U#28.0#33.0#580.0#17.0#32.0#85.2#
5180#BTS - Production - Conception des processus de réalisation de produits (1ère année commune)#formation sélective#{'lon': 5.9232, 'lat': 46.7426}#Champagnole#0391092A#12.0#92.0#79.0#8.0#83.0#82.8#61.0
5184#BTS - Services - Service et prestation des secteurs sanitaire et social#formation sélective#{'lon': 5.49385, 'lat': 47.0944}#Dole#0391146J#40.0#93.0#108.0#10.0#42.0##
5194#BTS - Production - Pilotage des procédés#formation sélective#{'lon': -0.27834000000000003, 'lat': 43.6916}#Aire-sur-l'Adour#0400002K#15.0#97.0#101.0#9.0#46.0#87.1#62.3
5196#BTS - Production - Systèmes numériques - Option informatique et réseaux#formation sélective#{'lon': -0.27834000000000003, 'lat': 43.6916}#Aire-sur-l'Adour#0400002K#30.0#81.0#1332.0#7.0#50.0##
5201#BTS - Production - Systèmes numériques - Option électronique et communication#formation sélective#{'lon': -1.05619, 'lat': 43.7018}#Dax#0400007R#15.0#73.0#204.0#14.0#60.0##
5206#BTS - Services - Support à l'action managériale#formation sélective#{'lon': -0.48639000000000004, 'lat': 43.8833}#Mont-de-Marsan#0400018C#35.0#73.0#916.0#8.0#40.0#81.8#61.7
5207#BTS - Services - Management Commercial Opérationnel#formation sélective#{'lon': -0.48639000000000004, 'lat': 43.8833}#Mont-de-Marsan#0400018C#33.0#56.0#499.0#23.0#48.0#84.7#66.8
5208#BTS - Services - Comptabilité et gestion#formation sélective#{'lon': -0.48639000000000004, 'lat': 43.8833}#Mont-de-Marsan#0400018C#35.0#90.0#1545.0#7.0#40.0#82.3#58.7
5219#BUT - Génie biologique parcours sciences de l'aliment et biotechnologie#formation sélective#{'lon': -0.50937, 'lat': 43.8854}#Mont-de-Marsan#0400934Y#54.0#89.0#476.0#12.0#35.0#67.4#
5221#BTS - Production - Développement et Réalisation Bois#formation sélective#{'lon': -1.03852, 'lat': 43.7295}#Saint-Paul-lès-Dax#0401002X#15.0#51.0#160.0#13.0#57.0#86.8#60.3
5222#BTS - Services - Conseil et commercialisation de solutions techniques#formation sélective#{'lon': -1.03852, 'lat': 43.7295}#Saint-Paul-lès-Dax#0401002X#15.0#67.0#209.0#13.0#50.0#82.8#
5233#CPGE - MPSI#formation sélective#{'lon': 1.3385500000000001, 'lat': 47.5955}#Blois#0410002E#48.0#82.0#539.0#11.0##91.4#
5236#BTS - Services - Management Commercial Opérationnel#formation sélective#{'lon': 1.3385500000000001, 'lat': 47.5955}#Blois#0410002E#32.0#51.0#436.0#31.0#42.0#84.7#66.8
5243#BTS - Services - Management Commercial Opérationnel#formation sélective#{'lon': 1.05725, 'lat': 47.8074}#Vendôme#0410030K#18.0#59.0#204.0#27.0#42.0#84.7#66.8
5244#BTS - Services - Gestion de la PME#formation sélective#{'lon': 1.05725, 'lat': 47.8074}#Vendôme#0410030K#15.0#58.0#177.0#42.0#42.0#82.4#62.0
5254#Mise à niveau - Hôtellerie restauration#formation sélective#{'lon': 1.30571, 'lat': 47.5721}#Blois#0410899E#24.0#83.0#176.0#15.0###
5258#BTS - Production - Electrotechnique#formation sélective#{'lon': 1.30259, 'lat': 47.5764}#Blois#0410959V#24.0#100.0#110.0#19.0#60.0#84.2#
5262#Licence - Informatique#formation non sélective#{'lon': 1.33641, 'lat': 47.5902}#Blois#0410970G#35.0#62.0#636.0#18.0#50.0#38.8#32.8
5263#BUT - Mesures physiques#formation sélective#{'lon': 1.32408, 'lat': 47.5836}#Blois#0410978R#56.0#96.0#470.0#9.0#15.0#68#
5269#BTS - Production - Conception et Réalisation de Systèmes Automatiques#formation sélective#{'lon': 4.29144, 'lat': 45.3883}#Firminy#0420014M#15.0#75.0#112.0#28.0#52.0#85.9#67.1
5273#BTS - Services - Support à l'action managériale#formation sélective#{'lon': 4.07521, 'lat': 46.0441}#Roanne#0420033H#24.0#63.0#224.0#31.0#43.0#81.8#61.7
5276#BTS - Production - Conception de produits industriels#formation sélective#{'lon': 4.06955, 'lat': 46.0418}#Roanne#0420034J#15.0#76.0#173.0#13.0#38.0#83.7#71.5
5281#CPGE - BCPST#formation sélective#{'lon': 4.39398, 'lat': 45.438}#Saint-Etienne#0420041S#48.0#64.0#1204.0#15.0##82.6#
5288#BTS - Services - Négociation et digitalisation de la Relation Client#formation sélective#{'lon': 4.38718, 'lat': 45.4397}#Saint-Etienne#0420042T#34.0#16.0#988.0#35.0#48.0#83.7#69.8
5292#DTS Imagerie médicale et radiologie thérapeutique#formation sélective#{'lon': 4.38718, 'lat': 45.4397}#Saint-Etienne#0420042T#20.0#22.0#933.0#19.0###
5297#BTS - Services - Services informatiques aux organisations#formation sélective#{'lon': 4.36756, 'lat': 45.4754}#Saint-Priest-en-Jarez#0420044V#30.0#35.0#461.0#27.0#40.0#85.3#
5298#CPGE - PTSI#formation sélective#{'lon': 4.39699, 'lat': 45.4375}#Saint-Etienne#0420046X#45.0#90.0#691.0#15.0##92#
5301#BTS - Production - Maintenance des systèmes - option A Systèmes de production#formation sélective#{'lon': 4.39699, 'lat': 45.4375}#Saint-Etienne#0420046X#15.0#61.0#278.0#23.0#60.0#59.1#
5302#BTS - Production - Electrotechnique#formation sélective#{'lon': 4.39699, 'lat': 45.4375}#Saint-Etienne#0420046X#30.0#64.0#687.0#18.0#55.0#84.2#
5305#BTS - Production - Systèmes constructifs bois et habitat#formation sélective#{'lon': 4.42119, 'lat': 45.4175}#Saint-Etienne#0420043U#12.0#42.0#178.0#18.0#55.0#85.8#66.5
5318#BTS - Services - Négociation et digitalisation de la Relation Client#formation sélective#{'lon': 4.38113, 'lat': 45.4471}#Saint-Etienne#0420979L#30.0#37.0#437.0#25.0#29.0#83.7#69.8
5323#BTS - Services - Commerce International#formation sélective#{'lon': 4.38493, 'lat': 45.4288}#Saint-Etienne#0421020F#34.0#54.0#370.0#26.0#12.0#87.3#
5327#BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole#formation sélective#{'lon': 4.11125, 'lat': 46.025}#Perreux#0421078U#22.0#91.0#98.0#14.0#48.0#84.1#
5329#BTS - Agricole - productions animales#formation sélective#{'lon': 4.18693, 'lat': 46.0952}#Nandax#0421090G#30.0#35.0#177.0#15.0#22.0#83.1#
5335#Licence - Langues étrangères appliquées - Parcours Anglais - Espagnol#formation non sélective#{'lon': 4.39215, 'lat': 45.42673}#Saint-Etienne#0421095M#140.0#100.0#684.0#25.0#50.0#39.7#44.1
5338#Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Anglais#formation non sélective#{'lon': 4.39216, 'lat': 45.42672}#Saint-Etienne#0421095M#160.0#99.0#827.0#26.0#50.0#38.6#38.7
5346#Licence - Portail Droit#formation non sélective#{'lon': 4.39148, 'lat': 45.4258}#Saint-Etienne#0421095M#570.0#97.0#3073.0#24.0#50.0#41.4#48.3
5362#Architecture#formation sélective#{'lon': 4.3814, 'lat': 45.4411}#Saint-Etienne#0421614B#100.0#12.0#1866.0#20.0###
5372#BUT - Génie industriel et maintenance#formation sélective#{'lon': 4.07149, 'lat': 46.0441}#Roanne#0422048Y#45.0#79.0#555.0#16.0#50.0#71#
5380#BTS - Services - Management en hôtellerie restauration#formation sélective#{'lon': 4.3304, 'lat': 45.4525}#Saint-Genest-Lerpt#0422160V#24.0#68.0#91.0#8.0#30.0#88.2#77.4
5385#BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image#formation sélective#{'lon': 3.88507, 'lat': 45.0359}#Le Puy-en-Velay#0430020N#7.0#5.0#653.0#15.0#40.0#79.7#64.7
5386#BTS - Services - Métiers de l'audio-visuel opt : techn. d'ingeniérie et exploit. équipements#formation sélective#{'lon': 3.8851, 'lat': 45.0359}#Le Puy-en-Velay#0430020N#5.0#10.0#160.0#9.0#40.0#90#81.7
5387#BTS - Services - Métiers de l'audio-visuel opt : gestion de la production#formation sélective#{'lon': 3.88507, 'lat': 45.0359}#Le Puy-en-Velay#0430020N#8.0#9.0#342.0#15.0#40.0#91.1#80.4
5408#BTS - Agricole - Développement, animation des territoires ruraux#formation sélective#{'lon': 4.12401, 'lat': 45.1347}#Yssingeaux#0430113P#30.0#97.0#398.0#7.0#33.0#81.4#
5428#CPGE - Lettres#formation sélective#{'lon': -1.56839, 'lat': 47.2164}#Nantes#0440024M#48.0#72.0#650.0#10.0##82.7#
